time,IA-Dubuque,IA-Burlington,IA-Ottumwa,MO-Columbia,IL-Alton,MO-Kirksville,OH-Cincinnati,MI-Detroit,IN-Indianapolis,WI-Madison,MN-Duluth,MN-Mankato,MN-Rochester,ND-Jamestown,IN-Evansville
2010-01-02 18:00:00+00:00,0.05172083333333334,0.0501225,0.04244083333333333,0.052682499999999986,0.050295833333333324,0.05947083333333334,0.046692500000000005,-0.0468725,0.05453416666666667,0.050019166666666656,0.05150583333333333,0.05444749999999999,0.06044916666666666,0.05681916666666667,0.03613916666666667
2010-01-02 19:00:00+00:00,0.04163166666666667,0.03984666666666667,0.007263333333333334,0.04197000000000001,0.039744999999999996,0.04690166666666666,0.03759166666666666,-0.026466666666666666,0.04344833333333333,0.04036333333333333,0.04343333333333334,0.04580666666666667,0.05067833333333334,0.047979999999999995,0.03677833333333333
2010-01-02 20:00:00+00:00,0.029918333333333335,0.02843666666666667,-0.004003333333333333,0.029743333333333337,0.028415000000000003,0.03337166666666666,0.027180000000000003,-0.0019366666666666666,0.031515,0.028796666666666665,0.031036666666666664,0.032335,0.03569833333333333,0.03388166666666667,0.026593333333333333
2010-01-02 21:00:00+00:00,0.036704166666666656,0.03524416666666667,0.003744166666666666,0.0366175,0.0351025,0.04124916666666668,0.0337425,-0.016434166666666666,0.039082500000000006,0.035012499999999995,0.03940916666666667,0.03892583333333333,0.043539166666666664,0.0417475,0.03318583333333334
2010-01-02 22:00:00+00:00,0.07866,0.07598333333333333,0.06777833333333332,0.077705,0.075475,0.08804333333333333,0.07208,-0.046853333333333344,0.08478500000000001,0.07348833333333334,0.083195,0.08147666666666666,0.09089833333333333,0.08680666666666667,0.07055666666666667
2010-01-02 23:00:00+00:00,0.10409166666666665,0.09991833333333333,0.07652333333333333,0.10205499999999999,0.09787,0.11601833333333332,0.08979333333333334,-0.03458833333333334,0.10716499999999998,0.09534833333333331,0.1140433333333333,0.11244833333333334,0.12427666666666669,0.11850833333333333,0.08857333333333332
2010-01-03 00:00:00+00:00,0.09929500000000001,0.09641333333333334,0.05622333333333335,0.09959333333333333,0.09463333333333332,0.113415,0.08530000000000001,-0.06405333333333334,0.10209000000000001,0.09171166666666666,0.10668,0.10876666666666666,0.12201166666666666,0.11616166666666665,0.08443
2010-01-03 01:00:00+00:00,0.09995583333333331,0.09696416666666666,0.07913583333333334,0.09915249999999999,0.09557083333333333,0.11280083333333334,0.07968916666666667,-0.06014583333333334,0.10485916666666667,0.0932925,0.10277583333333336,0.10475916666666665,0.11795416666666667,0.11216249999999998,-0.06050583333333333
2010-01-03 02:00:00+00:00,0.07336166666666666,0.071085,0.07110166666666667,0.07177166666666666,0.07056833333333334,0.08233333333333333,0.06357499999999999,0.02793166666666666,0.079005,0.06933,0.07238499999999999,0.07340333333333332,0.08275833333333332,0.07826166666666667,0.008433333333333334
2010-01-03 03:00:00+00:00,0.04262916666666667,0.041234166666666676,0.040890833333333335,0.04153583333333333,0.04108083333333334,0.0477775,0.039850833333333335,0.0426175,0.04647083333333333,0.0414175,0.0414725,0.04162249999999999,0.0469125,0.044095833333333334,0.03390083333333334
2010-01-03 04:00:00+00:00,0.05367333333333334,0.05220500000000001,0.05195333333333334,0.053219999999999996,0.052368333333333336,0.06037000000000001,0.03587166666666666,0.05806,0.058375,0.05263166666666667,0.052975,0.053475,0.059595,0.05662166666666667,-0.22326000000000001
2010-01-03 05:00:00+00:00,0.037364166666666664,0.03655583333333333,0.03645916666666666,0.037750833333333324,0.037054166666666666,0.042999166666666665,0.030510833333333334,0.04111416666666667,0.041592500000000004,0.03697083333333334,0.03786916666666667,0.03898583333333334,0.0427575,0.04098916666666666,-0.0687325
2010-01-03 06:00:00+00:00,0.04660583333333333,0.04853583333333333,0.04789250000000001,0.05425083333333333,0.05546416666666666,0.060537499999999994,0.05783416666666665,0.06816083333333332,0.06806583333333331,0.04302916666666667,0.047359166666666654,0.05030583333333332,0.057334166666666665,0.055169166666666665,0.0047425
2010-01-03 07:00:00+00:00,0.019539166666666666,0.024805833333333336,0.024690833333333332,0.0345275,0.03873416666666667,0.03587583333333334,0.0489925,0.057850833333333324,0.05566416666666666,0.014430833333333334,0.022195833333333335,0.025165833333333335,0.02996416666666667,0.029079166666666663,0.012004166666666668
2010-01-03 08:00:00+00:00,0.03720666666666667,0.044083333333333335,0.04638166666666666,0.062178333333333335,0.057018333333333324,0.059405000000000006,0.023206666666666667,0.021346666666666663,0.024501666666666668,0.031463333333333336,0.041231666666666666,0.046336666666666665,0.05073666666666666,0.05003833333333334,0.01051
2010-01-03 09:00:00+00:00,0.0403225,0.0449325,0.04475583333333333,0.0524675,0.049880833333333326,0.05480583333333334,0.03531583333333334,0.037435833333333335,0.03955916666666666,0.0349925,0.041762499999999994,0.045407499999999996,0.05051083333333333,0.04957583333333334,0.017872500000000003
2010-01-03 10:00:00+00:00,0.03485666666666666,0.054601666666666666,0.06226333333333333,0.10569666666666667,0.095965,0.09136500000000002,0.024338333333333326,0.01837666666666667,0.02252,0.016751666666666665,0.04700666666666667,0.060051666666666656,0.06638666666666665,0.065985,0.02256
2010-01-03 11:00:00+00:00,0.01751666666666667,0.028858333333333333,0.032773333333333335,0.05800333333333334,0.057673333333333326,0.051998333333333334,0.03754666666666666,0.04068333333333333,0.03963333333333333,0.0059583333333333354,0.024521666666666664,0.03211000000000001,0.03743666666666667,0.03689166666666667,0.012033333333333333
2010-01-03 12:00:00+00:00,0.040700833333333346,0.04376583333333334,0.045722500000000006,0.05630916666666666,0.052374166666666666,0.0573225,0.03016583333333334,0.031719166666666666,0.0344175,0.03688916666666666,0.04251916666666667,0.046844166666666666,0.051889166666666674,0.05040083333333334,0.006115833333333332
2010-01-03 13:00:00+00:00,0.05256500000000001,0.058228333333333326,0.060919999999999995,0.07652500000000002,0.07029333333333333,0.07702500000000002,0.03897333333333334,0.03783833333333333,0.04195,0.046511666666666666,0.055081666666666675,0.062099999999999995,0.06900666666666666,0.066195,0.05301500000000001
2010-01-03 14:00:00+00:00,0.045615833333333335,0.045505833333333336,0.0448425,0.04637916666666667,0.045054166666666666,0.0529325,0.04375749999999999,0.047304166666666675,0.04990083333333333,0.04499416666666666,0.04405416666666667,0.046685833333333336,0.05319083333333333,0.05051583333333333,0.0353975
